Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,RizaNovaUZ,RizaNovaUZ,12600000,https://www.youtube.com/@RizaNovaUZ
2,UzbekFilmsHD,UzbekFilmsHD,7690000,https://www.youtube.com/@UzbekFilmsHD
3,UCIH9-O5pX3Qr9bESZB3LYdw,UCIH9-O5pX3Qr9bESZB3LYdw,7650000,https://www.youtube.com/channel/UCIH9-O5pX3Qr9bESZB3LYdw
4,UCvOwwhacojc3P6aZJDoxn9A,UCvOwwhacojc3P6aZJDoxn9A,3600000,https://www.youtube.com/channel/UCvOwwhacojc3P6aZJDoxn9A
5,UCbJ_jxOBRTz6MLE2b3EfyLQ,UCbJ_jxOBRTz6MLE2b3EfyLQ,1870000,https://www.youtube.com/channel/UCbJ_jxOBRTz6MLE2b3EfyLQ
6,UCBQMUgjF4-ayrUpYdyYdxHg,UCBQMUgjF4-ayrUpYdyYdxHg,1720000,https://www.youtube.com/channel/UCBQMUgjF4-ayrUpYdyYdxHg
7,UzGildiya,UzGildiya,1650000,https://www.youtube.com/@UzGildiya
8,KdeAHS1OdSKbT-E-PykNjg,KdeAHS1OdSKbT-E-PykNjg,1540000,https://www.youtube.com/@KdeAHS1OdSKbT-E-PykNjg
9,UCbtqA-N6w1IkyVvHkSrXFiw,UCbtqA-N6w1IkyVvHkSrXFiw,1110000,https://www.youtube.com/channel/UCbtqA-N6w1IkyVvHkSrXFiw
10,kfLMWYx2kpgqlH-VHN1jfg,kfLMWYx2kpgqlH-VHN1jfg,1000000,https://www.youtube.com/@kfLMWYx2kpgqlH-VHN1jfg
11,UCpMdCU7rAOKlcN44iRnMZpQ,UCpMdCU7rAOKlcN44iRnMZpQ,914000,https://www.youtube.com/channel/UCpMdCU7rAOKlcN44iRnMZpQ
12,UCriD4Yd48EBYS1qOjCMZskw,UCriD4Yd48EBYS1qOjCMZskw,821000,https://www.youtube.com/channel/UCriD4Yd48EBYS1qOjCMZskw
13,UC4zVo8sToenIXwLj_dfWOfA,UC4zVo8sToenIXwLj_dfWOfA,670000,https://www.youtube.com/channel/UC4zVo8sToenIXwLj_dfWOfA
14,UCDFoEqB_3gQ-cCqJEweCtnQ,UCDFoEqB_3gQ-cCqJEweCtnQ,644000,https://www.youtube.com/channel/UCDFoEqB_3gQ-cCqJEweCtnQ
15,DHHdAPUmpwBZog7bEswTtg,DHHdAPUmpwBZog7bEswTtg,610000,https://www.youtube.com/@DHHdAPUmpwBZog7bEswTtg
16,UCZM-BXS5DOWUWDDwoS22_qw,UCZM-BXS5DOWUWDDwoS22_qw,531000,https://www.youtube.com/channel/UCZM-BXS5DOWUWDDwoS22_qw
17,NkqqsS3LLfBLcKhtCWf9Pw,NkqqsS3LLfBLcKhtCWf9Pw,489000,https://www.youtube.com/@NkqqsS3LLfBLcKhtCWf9Pw
18,Geb-9bzViFxRhgp9-Xv6lA,Geb-9bzViFxRhgp9-Xv6lA,486000,https://www.youtube.com/@Geb-9bzViFxRhgp9-Xv6lA
19,UCralFo7ZsYwfcbxDIGmYCVw,UCralFo7ZsYwfcbxDIGmYCVw,463000,https://www.youtube.com/channel/UCralFo7ZsYwfcbxDIGmYCVw
20,MM5C409jDUy0655F94yhXw,MM5C409jDUy0655F94yhXw,433000,https://www.youtube.com/@MM5C409jDUy0655F94yhXw
21,UCfL3t80bybk__U13d7L1hvg,UCfL3t80bybk__U13d7L1hvg,406000,https://www.youtube.com/channel/UCfL3t80bybk__U13d7L1hvg
22,UCcIJxsrL0LCMWmu85RhuaMw,UCcIJxsrL0LCMWmu85RhuaMw,387000,https://www.youtube.com/channel/UCcIJxsrL0LCMWmu85RhuaMw
23,UCu9I-XjQebgjc00dibZ71Nw,UCu9I-XjQebgjc00dibZ71Nw,370000,https://www.youtube.com/channel/UCu9I-XjQebgjc00dibZ71Nw
24,UC61Jnumjuz8NXhSuLoZD2xg,UC61Jnumjuz8NXhSuLoZD2xg,359000,https://www.youtube.com/channel/UC61Jnumjuz8NXhSuLoZD2xg
25,UC1Cvguk64dfaycWgzKXEVzQ,UC1Cvguk64dfaycWgzKXEVzQ,357000,https://www.youtube.com/channel/UC1Cvguk64dfaycWgzKXEVzQ
26,UChtTX4qD9Kjd5dJOOB8UGYg,UChtTX4qD9Kjd5dJOOB8UGYg,342000,https://www.youtube.com/channel/UChtTX4qD9Kjd5dJOOB8UGYg
27,UCQ8kV7XcRVXrgfCMS_qZBpQ,UCQ8kV7XcRVXrgfCMS_qZBpQ,260000,https://www.youtube.com/channel/UCQ8kV7XcRVXrgfCMS_qZBpQ
