Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,Bokete7,Bokete7,46800,https://www.youtube.com/@Bokete7
2,UCNWyp89nq5GN2IuSjJVpTjQ,UCNWyp89nq5GN2IuSjJVpTjQ,34000,https://www.youtube.com/channel/UCNWyp89nq5GN2IuSjJVpTjQ
3,UCHG-k3Wf6o8EDHFbxuBxsrw,UCHG-k3Wf6o8EDHFbxuBxsrw,26400,https://www.youtube.com/channel/UCHG-k3Wf6o8EDHFbxuBxsrw
4,UCeCIKWES4OkCiWp2hLbUHCQ,UCeCIKWES4OkCiWp2hLbUHCQ,23400,https://www.youtube.com/channel/UCeCIKWES4OkCiWp2hLbUHCQ
5,UCVbu4YymaIsMNCuZPpJ-K9A,UCVbu4YymaIsMNCuZPpJ-K9A,21200,https://www.youtube.com/channel/UCVbu4YymaIsMNCuZPpJ-K9A
6,UCfwRMFIc058FAQJpj6Imu5g,UCfwRMFIc058FAQJpj6Imu5g,12400,https://www.youtube.com/channel/UCfwRMFIc058FAQJpj6Imu5g
7,m90sWs_TvBi1l7-o7D8VDw,m90sWs_TvBi1l7-o7D8VDw,10700,https://www.youtube.com/@m90sWs_TvBi1l7-o7D8VDw
8,UCJ2AZBnrTblp-nYinbtBUDA,UCJ2AZBnrTblp-nYinbtBUDA,10600,https://www.youtube.com/channel/UCJ2AZBnrTblp-nYinbtBUDA
9,UCVdLwI2rvDQujLfYH2FxQXg,UCVdLwI2rvDQujLfYH2FxQXg,10400,https://www.youtube.com/channel/UCVdLwI2rvDQujLfYH2FxQXg
10,UCCAlXBJdlKbEOwa_Z6hJ0KA,UCCAlXBJdlKbEOwa_Z6hJ0KA,9830,https://www.youtube.com/channel/UCCAlXBJdlKbEOwa_Z6hJ0KA
11,UCROFzbtctRFnNvF4OMvLYAw,UCROFzbtctRFnNvF4OMvLYAw,8800,https://www.youtube.com/channel/UCROFzbtctRFnNvF4OMvLYAw
12,Blahdeblah52,Blahdeblah52,8000,https://www.youtube.com/@Blahdeblah52
