Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,UCqqEy17MsoHQBRhqYUszMrg,UCqqEy17MsoHQBRhqYUszMrg,2330000,https://www.youtube.com/channel/UCqqEy17MsoHQBRhqYUszMrg
2,UC7ucvC0OrD2BQUmEec5NJeg,UC7ucvC0OrD2BQUmEec5NJeg,1610000,https://www.youtube.com/channel/UC7ucvC0OrD2BQUmEec5NJeg
3,UCkFNKjZcJ9lqlR0iGfdekgw,UCkFNKjZcJ9lqlR0iGfdekgw,1350000,https://www.youtube.com/channel/UCkFNKjZcJ9lqlR0iGfdekgw
4,teleimedi2012,teleimedi2012,971000,https://www.youtube.com/@teleimedi2012
5,UCIqAJTpEBro_7CiiB5m_g_g,UCIqAJTpEBro_7CiiB5m_g_g,886000,https://www.youtube.com/channel/UCIqAJTpEBro_7CiiB5m_g_g
6,UCP15enbGNaTKryGPBfvyegQ,UCP15enbGNaTKryGPBfvyegQ,658000,https://www.youtube.com/channel/UCP15enbGNaTKryGPBfvyegQ
7,Nichieri,Nichieri,653000,https://www.youtube.com/@Nichieri
8,UCVDcj5EUJqT9PP7pvSDV-Kw,UCVDcj5EUJqT9PP7pvSDV-Kw,558000,https://www.youtube.com/channel/UCVDcj5EUJqT9PP7pvSDV-Kw
9,colisdakalebitelege,colisdakalebitelege,557000,https://www.youtube.com/@colisdakalebitelege
10,UC2VLd27TDiI8ZTpVg2wdL7Q,UC2VLd27TDiI8ZTpVg2wdL7Q,478000,https://www.youtube.com/channel/UC2VLd27TDiI8ZTpVg2wdL7Q
11,UCfAbkNKEJ-UwgCdKpJnv94w,UCfAbkNKEJ-UwgCdKpJnv94w,446000,https://www.youtube.com/channel/UCfAbkNKEJ-UwgCdKpJnv94w
12,UCq3oLUfLvr7LtsNLFVtY_jQ,UCq3oLUfLvr7LtsNLFVtY_jQ,433000,https://www.youtube.com/channel/UCq3oLUfLvr7LtsNLFVtY_jQ
13,WGUvLISUIa5QciKrZY0jyw,WGUvLISUIa5QciKrZY0jyw,421000,https://www.youtube.com/@WGUvLISUIa5QciKrZY0jyw
14,UCNFAwk1As-qyvbbm2almNpQ,UCNFAwk1As-qyvbbm2almNpQ,360000,https://www.youtube.com/channel/UCNFAwk1As-qyvbbm2almNpQ
15,UC4I8ObTn0IkIhRdTBflObJg,UC4I8ObTn0IkIhRdTBflObJg,322000,https://www.youtube.com/channel/UC4I8ObTn0IkIhRdTBflObJg
16,UC26zJf6LAJpBb8thyvsvwyw,UC26zJf6LAJpBb8thyvsvwyw,321000,https://www.youtube.com/channel/UC26zJf6LAJpBb8thyvsvwyw
17,UC-p5b6o0Aop4j1C6U6QN6mg,UC-p5b6o0Aop4j1C6U6QN6mg,318000,https://www.youtube.com/channel/UC-p5b6o0Aop4j1C6U6QN6mg
18,UCtJyo-l0J27sdb6NOPDRQ0w,UCtJyo-l0J27sdb6NOPDRQ0w,315000,https://www.youtube.com/channel/UCtJyo-l0J27sdb6NOPDRQ0w
19,UCyo4Mwl3uyoasVNq68yvVnA,UCyo4Mwl3uyoasVNq68yvVnA,313000,https://www.youtube.com/channel/UCyo4Mwl3uyoasVNq68yvVnA
20,x7O-0fHJj4LukQ7QQpjn9w,x7O-0fHJj4LukQ7QQpjn9w,312000,https://www.youtube.com/@x7O-0fHJj4LukQ7QQpjn9w
21,UCujIMbV6frwpg8LmhV0MiLA,UCujIMbV6frwpg8LmhV0MiLA,306000,https://www.youtube.com/channel/UCujIMbV6frwpg8LmhV0MiLA
22,UCZaE83n4xAYfpusCJS6qZMg,UCZaE83n4xAYfpusCJS6qZMg,301000,https://www.youtube.com/channel/UCZaE83n4xAYfpusCJS6qZMg
23,baskvia,baskvia,299000,https://www.youtube.com/@baskvia
24,UC-Xcne5H7h188Aihrc_jt0w,UC-Xcne5H7h188Aihrc_jt0w,299000,https://www.youtube.com/channel/UC-Xcne5H7h188Aihrc_jt0w
25,UCR8-LH51sLGaWLrLFkYhM6w,UCR8-LH51sLGaWLrLFkYhM6w,288000,https://www.youtube.com/channel/UCR8-LH51sLGaWLrLFkYhM6w
26,UCG0xoyKj5a8ZPP0iTiBuEEA,UCG0xoyKj5a8ZPP0iTiBuEEA,276000,https://www.youtube.com/channel/UCG0xoyKj5a8ZPP0iTiBuEEA
27,i7_xtrFElZZmC0Q0MMUjpg,i7_xtrFElZZmC0Q0MMUjpg,272000,https://www.youtube.com/@i7_xtrFElZZmC0Q0MMUjpg
28,7M-YoyZA1ukfv_7Wyu-WoA,7M-YoyZA1ukfv_7Wyu-WoA,263000,https://www.youtube.com/@7M-YoyZA1ukfv_7Wyu-WoA
29,UCV8zXAU1SlkWOD8J0j7FM8w,UCV8zXAU1SlkWOD8J0j7FM8w,263000,https://www.youtube.com/channel/UCV8zXAU1SlkWOD8J0j7FM8w
30,TRi4n2M68aKkqPqgV3fqfw,TRi4n2M68aKkqPqgV3fqfw,253000,https://www.youtube.com/@TRi4n2M68aKkqPqgV3fqfw
31,UCSoWtsYmKtlYgbdkqf81CwA,UCSoWtsYmKtlYgbdkqf81CwA,251000,https://www.youtube.com/channel/UCSoWtsYmKtlYgbdkqf81CwA
32,UCaTM67mcWtrB9evHn6A1m1Q,UCaTM67mcWtrB9evHn6A1m1Q,242000,https://www.youtube.com/channel/UCaTM67mcWtrB9evHn6A1m1Q
33,UCJva_wzGQPiX-Gd7OTSvqyA,UCJva_wzGQPiX-Gd7OTSvqyA,240000,https://www.youtube.com/channel/UCJva_wzGQPiX-Gd7OTSvqyA
34,j1T8oc8-jnnOsTmC-ZkzXQ,j1T8oc8-jnnOsTmC-ZkzXQ,228000,https://www.youtube.com/@j1T8oc8-jnnOsTmC-ZkzXQ
35,UCQVDZSz_JrclEyxiqpSHt0A,UCQVDZSz_JrclEyxiqpSHt0A,221000,https://www.youtube.com/channel/UCQVDZSz_JrclEyxiqpSHt0A
36,UCeS-YoUo-UayXyAIkabkvVg,UCeS-YoUo-UayXyAIkabkvVg,219000,https://www.youtube.com/channel/UCeS-YoUo-UayXyAIkabkvVg
37,UCDvB7WHDXvSo92vVeIwU4eQ,UCDvB7WHDXvSo92vVeIwU4eQ,212000,https://www.youtube.com/channel/UCDvB7WHDXvSo92vVeIwU4eQ
38,UCxaefpHmfRUav2lVrS15_bA,UCxaefpHmfRUav2lVrS15_bA,210000,https://www.youtube.com/channel/UCxaefpHmfRUav2lVrS15_bA
