Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,UCw5laSluKZol8QuE1fOToTQ,UCw5laSluKZol8QuE1fOToTQ,27900000,https://www.youtube.com/channel/UCw5laSluKZol8QuE1fOToTQ
2,UCBz9qbqujcjIavFmBJW2oZw,UCBz9qbqujcjIavFmBJW2oZw,26000000,https://www.youtube.com/channel/UCBz9qbqujcjIavFmBJW2oZw
3,UCxHoBXkY88Tb8z1Ssj6CWsQ,UCxHoBXkY88Tb8z1Ssj6CWsQ,25700000,https://www.youtube.com/channel/UCxHoBXkY88Tb8z1Ssj6CWsQ
4,UCN6sm8iHiPd0cnoUardDAnw,UCN6sm8iHiPd0cnoUardDAnw,24800000,https://www.youtube.com/channel/UCN6sm8iHiPd0cnoUardDAnw
5,UCAWuV9ZZ0itI3WR-JHWIUNQ,UCAWuV9ZZ0itI3WR-JHWIUNQ,21100000,https://www.youtube.com/channel/UCAWuV9ZZ0itI3WR-JHWIUNQ
6,UCWJMtvKZjKYCfwMUpAmuP5A,UCWJMtvKZjKYCfwMUpAmuP5A,18000000,https://www.youtube.com/channel/UCWJMtvKZjKYCfwMUpAmuP5A
7,zeebangla,zeebangla,17900000,https://www.youtube.com/@zeebangla
8,coolcal2111,coolcal2111,14200000,https://www.youtube.com/@coolcal2111
9,UCHLqIOMPk20w-6cFgkA90jw,UCHLqIOMPk20w-6cFgkA90jw,13600000,https://www.youtube.com/channel/UCHLqIOMPk20w-6cFgkA90jw
10,starjalshaindia,starjalshaindia,13500000,https://www.youtube.com/@starjalshaindia
11,UCxjk0jpZguFJuyrNM_EIP3w,UCxjk0jpZguFJuyrNM_EIP3w,13500000,https://www.youtube.com/channel/UCxjk0jpZguFJuyrNM_EIP3w
12,UCpTILQ0MwpwiUtv9f0H8EhA,UCpTILQ0MwpwiUtv9f0H8EhA,13000000,https://www.youtube.com/channel/UCpTILQ0MwpwiUtv9f0H8EhA
13,UCtqvtAVmad5zywaziN6CbfA,UCtqvtAVmad5zywaziN6CbfA,12200000,https://www.youtube.com/channel/UCtqvtAVmad5zywaziN6CbfA
14,abpanandatv,abpanandatv,11800000,https://www.youtube.com/@abpanandatv
15,etvbanglaindia,etvbanglaindia,11700000,https://www.youtube.com/@etvbanglaindia
16,UC0OjYCqcGZMEOuSGKGACc0Q,UC0OjYCqcGZMEOuSGKGACc0Q,11400000,https://www.youtube.com/channel/UC0OjYCqcGZMEOuSGKGACc0Q
17,independent24tube,independent24tube,10900000,https://www.youtube.com/@independent24tube
18,UCfixIpf6Z09QH-vZT-mpgZg,UCfixIpf6Z09QH-vZT-mpgZg,10700000,https://www.youtube.com/channel/UCfixIpf6Z09QH-vZT-mpgZg
19,UCID-e04-H5Luw7tKq25QS-w,UCID-e04-H5Luw7tKq25QS-w,10700000,https://www.youtube.com/channel/UCID-e04-H5Luw7tKq25QS-w
20,EIh86x0eZFfeEbNZgmOvOg,EIh86x0eZFfeEbNZgmOvOg,10500000,https://www.youtube.com/@EIh86x0eZFfeEbNZgmOvOg
21,UCnO0Km5GnYKBVUEUkHsNQeA,UCnO0Km5GnYKBVUEUkHsNQeA,10400000,https://www.youtube.com/channel/UCnO0Km5GnYKBVUEUkHsNQeA
22,UCbf0XHULBkTfv2hBjaaDw9Q,UCbf0XHULBkTfv2hBjaaDw9Q,10300000,https://www.youtube.com/channel/UCbf0XHULBkTfv2hBjaaDw9Q
23,ZnCV45w02X0cMqO9c6LIlw,ZnCV45w02X0cMqO9c6LIlw,10100000,https://www.youtube.com/@ZnCV45w02X0cMqO9c6LIlw
24,UCaHeVvYo6wHdCvqohi6O9bw,UCaHeVvYo6wHdCvqohi6O9bw,9680000,https://www.youtube.com/channel/UCaHeVvYo6wHdCvqohi6O9bw
25,UCi4vAMDUfdAA5anI47umOxg,UCi4vAMDUfdAA5anI47umOxg,9370000,https://www.youtube.com/channel/UCi4vAMDUfdAA5anI47umOxg
26,bongobd,bongobd,9280000,https://www.youtube.com/@bongobd
27,UCmzT7IffenKCFiqcJkyU7oQ,UCmzT7IffenKCFiqcJkyU7oQ,9100000,https://www.youtube.com/channel/UCmzT7IffenKCFiqcJkyU7oQ
28,UCUNkaUjhRArzU4Tm_TPSDlg,UCUNkaUjhRArzU4Tm_TPSDlg,9040000,https://www.youtube.com/channel/UCUNkaUjhRArzU4Tm_TPSDlg
29,UCIjLRyywnG8olYXAEVYGYgQ,UCIjLRyywnG8olYXAEVYGYgQ,9000000,https://www.youtube.com/channel/UCIjLRyywnG8olYXAEVYGYgQ
30,UC2P5Fd5g41Gtdqf0Uzh8Qaw,UC2P5Fd5g41Gtdqf0Uzh8Qaw,8750000,https://www.youtube.com/channel/UC2P5Fd5g41Gtdqf0Uzh8Qaw
31,UC4ON9AHLUa0eVk9U9_EQbUA,UC4ON9AHLUa0eVk9U9_EQbUA,8700000,https://www.youtube.com/channel/UC4ON9AHLUa0eVk9U9_EQbUA
32,UC6KQ63vWTffadkKgyy85_ng,UC6KQ63vWTffadkKgyy85_ng,8650000,https://www.youtube.com/channel/UC6KQ63vWTffadkKgyy85_ng
33,UCqk3_x2FUhPHXU51wiR1IsA,UCqk3_x2FUhPHXU51wiR1IsA,8480000,https://www.youtube.com/channel/UCqk3_x2FUhPHXU51wiR1IsA
34,UCXNiSfzRya_Lw5VghgVoKqA,UCXNiSfzRya_Lw5VghgVoKqA,8450000,https://www.youtube.com/channel/UCXNiSfzRya_Lw5VghgVoKqA
35,TJwrpjIWnQUhSXHgsIZPpw,TJwrpjIWnQUhSXHgsIZPpw,8430000,https://www.youtube.com/@TJwrpjIWnQUhSXHgsIZPpw
36,UCAz6rveBalVnE6qTmfQnvyQ,UCAz6rveBalVnE6qTmfQnvyQ,8360000,https://www.youtube.com/channel/UCAz6rveBalVnE6qTmfQnvyQ
37,UC7VrN38YkMmdr1hFrdaICAA,UC7VrN38YkMmdr1hFrdaICAA,8000000,https://www.youtube.com/channel/UC7VrN38YkMmdr1hFrdaICAA
38,UCac0v26C1Kw_QFAyjZYj5hw,UCac0v26C1Kw_QFAyjZYj5hw,7990000,https://www.youtube.com/channel/UCac0v26C1Kw_QFAyjZYj5hw
39,UCMNA2L0cQrr6n4luUvh6oMw,UCMNA2L0cQrr6n4luUvh6oMw,7940000,https://www.youtube.com/channel/UCMNA2L0cQrr6n4luUvh6oMw
40,UC_MF6QmQz6LkSPUjSvSJcAA,UC_MF6QmQz6LkSPUjSvSJcAA,7930000,https://www.youtube.com/channel/UC_MF6QmQz6LkSPUjSvSJcAA
41,UCmRSTd4DSZExer2tPuYh3qA,UCmRSTd4DSZExer2tPuYh3qA,7870000,https://www.youtube.com/channel/UCmRSTd4DSZExer2tPuYh3qA
42,UCNUFterLJ9vpFZZ0try7sLA,UCNUFterLJ9vpFZZ0try7sLA,7820000,https://www.youtube.com/channel/UCNUFterLJ9vpFZZ0try7sLA
43,UC2PvBto6gvSLVub6CdwaivA,UC2PvBto6gvSLVub6CdwaivA,7700000,https://www.youtube.com/channel/UC2PvBto6gvSLVub6CdwaivA
