Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,biganimation,biganimation,5790000,https://www.youtube.com/@biganimation
2,UCb0UMV0NR18tDkow1jMXl2g,UCb0UMV0NR18tDkow1jMXl2g,1740000,https://www.youtube.com/channel/UCb0UMV0NR18tDkow1jMXl2g
3,UC4gVN6qAvi7ejpFvNnRbSJA,UC4gVN6qAvi7ejpFvNnRbSJA,738000,https://www.youtube.com/channel/UC4gVN6qAvi7ejpFvNnRbSJA
4,UCD7I-r92FqmMmUY578IsT6Q,UCD7I-r92FqmMmUY578IsT6Q,102000,https://www.youtube.com/channel/UCD7I-r92FqmMmUY578IsT6Q
5,r0QLlK_KjZiY4wYs5HBvlg,r0QLlK_KjZiY4wYs5HBvlg,93400,https://www.youtube.com/@r0QLlK_KjZiY4wYs5HBvlg
6,UCD458GuorypL2mULf8gJxGA,UCD458GuorypL2mULf8gJxGA,78200,https://www.youtube.com/channel/UCD458GuorypL2mULf8gJxGA
7,UC5sOaxyzXCsWN5LdT7DGRvA,UC5sOaxyzXCsWN5LdT7DGRvA,57700,https://www.youtube.com/channel/UC5sOaxyzXCsWN5LdT7DGRvA
8,UC73wyUU7b7u2uljk1z7IqYQ,UC73wyUU7b7u2uljk1z7IqYQ,45600,https://www.youtube.com/channel/UC73wyUU7b7u2uljk1z7IqYQ
9,UCsMK6iE3R24jwPIBLD_Iqzw,UCsMK6iE3R24jwPIBLD_Iqzw,34300,https://www.youtube.com/channel/UCsMK6iE3R24jwPIBLD_Iqzw
10,UClDSVTCAF-H4K1O3CWMxXVw,UClDSVTCAF-H4K1O3CWMxXVw,32900,https://www.youtube.com/channel/UClDSVTCAF-H4K1O3CWMxXVw
11,UCjJcr6G955XTWUwgiTZsPFQ,UCjJcr6G955XTWUwgiTZsPFQ,26800,https://www.youtube.com/channel/UCjJcr6G955XTWUwgiTZsPFQ
12,UCeEioEO-VBHhbUkxPYiGaGg,UCeEioEO-VBHhbUkxPYiGaGg,20800,https://www.youtube.com/channel/UCeEioEO-VBHhbUkxPYiGaGg
13,UC7uIHYUmX8kEc5GcZgg3LQw,UC7uIHYUmX8kEc5GcZgg3LQw,18900,https://www.youtube.com/channel/UC7uIHYUmX8kEc5GcZgg3LQw
14,GBCNewsroom,GBCNewsroom,15700,https://www.youtube.com/@GBCNewsroom
15,UCl-2YzhaPnouvBtotKuM4DA,UCl-2YzhaPnouvBtotKuM4DA,13200,https://www.youtube.com/channel/UCl-2YzhaPnouvBtotKuM4DA
16,UCkn2k1bQQh1Qrgah09c-uHQ,UCkn2k1bQQh1Qrgah09c-uHQ,12500,https://www.youtube.com/channel/UCkn2k1bQQh1Qrgah09c-uHQ
17,UC9fNJMIQ9mQ4u9oyoVIqtDQ,UC9fNJMIQ9mQ4u9oyoVIqtDQ,11400,https://www.youtube.com/channel/UC9fNJMIQ9mQ4u9oyoVIqtDQ
18,UCa1RTZ95_wMc5dbzI8ugTEQ,UCa1RTZ95_wMc5dbzI8ugTEQ,9100,https://www.youtube.com/channel/UCa1RTZ95_wMc5dbzI8ugTEQ
19,UCmzQ6_L4bz6dhjoF6h-UINA,UCmzQ6_L4bz6dhjoF6h-UINA,8590,https://www.youtube.com/channel/UCmzQ6_L4bz6dhjoF6h-UINA
20,UC8yOAOHxfpRaQPwsv0EBMLA,UC8yOAOHxfpRaQPwsv0EBMLA,7200,https://www.youtube.com/channel/UC8yOAOHxfpRaQPwsv0EBMLA
21,UCULOXQJpXpC1qkATU7Bf0ew,UCULOXQJpXpC1qkATU7Bf0ew,6960,https://www.youtube.com/channel/UCULOXQJpXpC1qkATU7Bf0ew
22,UCEO-XUL-udZs-HDEFH-AcGg,UCEO-XUL-udZs-HDEFH-AcGg,6570,https://www.youtube.com/channel/UCEO-XUL-udZs-HDEFH-AcGg
23,zw3E7sqCcS3WgCRt-krdTQ,zw3E7sqCcS3WgCRt-krdTQ,6420,https://www.youtube.com/@zw3E7sqCcS3WgCRt-krdTQ
24,UCEOjBua4KUpTzn8IdtAgqtw,UCEOjBua4KUpTzn8IdtAgqtw,6020,https://www.youtube.com/channel/UCEOjBua4KUpTzn8IdtAgqtw
25,UCr3OYG6TsEMRg3ug9FbUWhQ,UCr3OYG6TsEMRg3ug9FbUWhQ,5910,https://www.youtube.com/channel/UCr3OYG6TsEMRg3ug9FbUWhQ
26,UCGYlgP51cyCPAR0ds7pK8Gg,UCGYlgP51cyCPAR0ds7pK8Gg,5770,https://www.youtube.com/channel/UCGYlgP51cyCPAR0ds7pK8Gg
27,UCQ1Xnz7HHiNZWQnCwu0qSAw,UCQ1Xnz7HHiNZWQnCwu0qSAw,4750,https://www.youtube.com/channel/UCQ1Xnz7HHiNZWQnCwu0qSAw
28,UC6CRt2qj7STT4OsQm88n2wQ,UC6CRt2qj7STT4OsQm88n2wQ,3900,https://www.youtube.com/channel/UC6CRt2qj7STT4OsQm88n2wQ
29,UC7Ckxd3_g4FEfpp9CBP-1aA,UC7Ckxd3_g4FEfpp9CBP-1aA,3830,https://www.youtube.com/channel/UC7Ckxd3_g4FEfpp9CBP-1aA
30,UCfg2eM18UyRBGz0nZI_bCVg,UCfg2eM18UyRBGz0nZI_bCVg,3470,https://www.youtube.com/channel/UCfg2eM18UyRBGz0nZI_bCVg
31,UCwQ_uxpR1J2Kf_oA1g7SwRQ,UCwQ_uxpR1J2Kf_oA1g7SwRQ,3390,https://www.youtube.com/channel/UCwQ_uxpR1J2Kf_oA1g7SwRQ
32,UCCnZ-Y0Bm06kxxMr-K7Fw7g,UCCnZ-Y0Bm06kxxMr-K7Fw7g,3340,https://www.youtube.com/channel/UCCnZ-Y0Bm06kxxMr-K7Fw7g
33,UCkzatOBtMCj26aL3KVWLi-A,UCkzatOBtMCj26aL3KVWLi-A,3200,https://www.youtube.com/channel/UCkzatOBtMCj26aL3KVWLi-A
34,UCVWQNAIi8Jl9-oqAXz7vPWg,UCVWQNAIi8Jl9-oqAXz7vPWg,3040,https://www.youtube.com/channel/UCVWQNAIi8Jl9-oqAXz7vPWg
35,UCNMwNjQ9qrhwR8UOZ76bpKA,UCNMwNjQ9qrhwR8UOZ76bpKA,2570,https://www.youtube.com/channel/UCNMwNjQ9qrhwR8UOZ76bpKA
36,U4yCgeG0iSFFw6JWLC4hRg,U4yCgeG0iSFFw6JWLC4hRg,2220,https://www.youtube.com/@U4yCgeG0iSFFw6JWLC4hRg
37,UCyXE2iF0yU-pZiyGbAlexcg,UCyXE2iF0yU-pZiyGbAlexcg,1910,https://www.youtube.com/channel/UCyXE2iF0yU-pZiyGbAlexcg
38,UChw9xpkEOUiorjvTDKlao9w,UChw9xpkEOUiorjvTDKlao9w,1720,https://www.youtube.com/channel/UChw9xpkEOUiorjvTDKlao9w
39,1na2K9AaV4p_TibTFSN5Ag,1na2K9AaV4p_TibTFSN5Ag,1650,https://www.youtube.com/@1na2K9AaV4p_TibTFSN5Ag
40,UCSerZj33FeRmhxggx7NZX6Q,UCSerZj33FeRmhxggx7NZX6Q,1580,https://www.youtube.com/channel/UCSerZj33FeRmhxggx7NZX6Q
41,UC7XeO3JjoJS99u3rAkO52jg,UC7XeO3JjoJS99u3rAkO52jg,1570,https://www.youtube.com/channel/UC7XeO3JjoJS99u3rAkO52jg
42,dartsnewsofficial,dartsnewsofficial,1400,https://www.youtube.com/@dartsnewsofficial
43,DarthPeachy,DarthPeachy,1340,https://www.youtube.com/@DarthPeachy
44,UCfOCTTFRia3lsxKmi78flhQ,UCfOCTTFRia3lsxKmi78flhQ,1330,https://www.youtube.com/channel/UCfOCTTFRia3lsxKmi78flhQ
45,UC7KRekvNuIrjEaXTWyOsvHw,UC7KRekvNuIrjEaXTWyOsvHw,1120,https://www.youtube.com/channel/UC7KRekvNuIrjEaXTWyOsvHw
46,UC-40dQT6jhIs9QUEZHjaGow,UC-40dQT6jhIs9QUEZHjaGow,1110,https://www.youtube.com/channel/UC-40dQT6jhIs9QUEZHjaGow
47,UCx1zy4SToBdcIVFvNy0693w,UCx1zy4SToBdcIVFvNy0693w,1090,https://www.youtube.com/channel/UCx1zy4SToBdcIVFvNy0693w
48,UCL2WHwbfTELGPnLFGGETrrA,UCL2WHwbfTELGPnLFGGETrrA,1060,https://www.youtube.com/channel/UCL2WHwbfTELGPnLFGGETrrA
49,UCywZW-YBS4Fu7TYj9LB1Y6Q,UCywZW-YBS4Fu7TYj9LB1Y6Q,1030,https://www.youtube.com/channel/UCywZW-YBS4Fu7TYj9LB1Y6Q
50,UCiXgawXUVlvBsSTXaPKgKCA,UCiXgawXUVlvBsSTXaPKgKCA,904,https://www.youtube.com/channel/UCiXgawXUVlvBsSTXaPKgKCA
51,UCIcpj3AMwhVmzsBBfgajPow,UCIcpj3AMwhVmzsBBfgajPow,803,https://www.youtube.com/channel/UCIcpj3AMwhVmzsBBfgajPow
52,UC-t507OqYtyedP1L0r1Ewdw,UC-t507OqYtyedP1L0r1Ewdw,797,https://www.youtube.com/channel/UC-t507OqYtyedP1L0r1Ewdw
53,YourGibraltarTv,YourGibraltarTv,734,https://www.youtube.com/@YourGibraltarTv
54,fwHzwNR66HYtgruKKKxEvA,fwHzwNR66HYtgruKKKxEvA,686,https://www.youtube.com/@fwHzwNR66HYtgruKKKxEvA
55,UCLkj6cr6rG-jH0D0Kfv_O3Q,UCLkj6cr6rG-jH0D0Kfv_O3Q,630,https://www.youtube.com/channel/UCLkj6cr6rG-jH0D0Kfv_O3Q
56,UCgWkyt8kjhn_Llhp2wZsLFQ,UCgWkyt8kjhn_Llhp2wZsLFQ,619,https://www.youtube.com/channel/UCgWkyt8kjhn_Llhp2wZsLFQ
57,jOapC2XxDhmmNioaJpiwIQ,jOapC2XxDhmmNioaJpiwIQ,605,https://www.youtube.com/@jOapC2XxDhmmNioaJpiwIQ
58,UCnBF-mrajWekIxSWtf_sboA,UCnBF-mrajWekIxSWtf_sboA,601,https://www.youtube.com/channel/UCnBF-mrajWekIxSWtf_sboA
59,UCMafAosR5qU6Oxonja8HlFA,UCMafAosR5qU6Oxonja8HlFA,581,https://www.youtube.com/channel/UCMafAosR5qU6Oxonja8HlFA
