Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,UCpYCxV51bykhMY-wSUozQRg,UCpYCxV51bykhMY-wSUozQRg,1240000,https://www.youtube.com/channel/UCpYCxV51bykhMY-wSUozQRg
2,UC0XBsJpPhOLg0k4x9ZwrWzw,UC0XBsJpPhOLg0k4x9ZwrWzw,869000,https://www.youtube.com/channel/UC0XBsJpPhOLg0k4x9ZwrWzw
3,UC03-Q9vq-JyiStTnqasADVg,UC03-Q9vq-JyiStTnqasADVg,251000,https://www.youtube.com/channel/UC03-Q9vq-JyiStTnqasADVg
4,UCOOyPFRNz-_VWX6r_2jHW6g,UCOOyPFRNz-_VWX6r_2jHW6g,162000,https://www.youtube.com/channel/UCOOyPFRNz-_VWX6r_2jHW6g
5,UC8ZLJkQZMENy8CoS8zYczBA,UC8ZLJkQZMENy8CoS8zYczBA,135000,https://www.youtube.com/channel/UC8ZLJkQZMENy8CoS8zYczBA
6,rnc,rnc,93300,https://www.youtube.com/@rnc
7,UCj1GtPpxuUB_MpUzpBty3dg,UCj1GtPpxuUB_MpUzpBty3dg,57900,https://www.youtube.com/channel/UCj1GtPpxuUB_MpUzpBty3dg
8,UC3rLL1h9swUpQszCPJPVoOg,UC3rLL1h9swUpQszCPJPVoOg,33300,https://www.youtube.com/channel/UC3rLL1h9swUpQszCPJPVoOg
9,getupaustralia,getupaustralia,27800,https://www.youtube.com/@getupaustralia
10,UC7CPBsekv_4u34kIVqaVtDA,UC7CPBsekv_4u34kIVqaVtDA,21900,https://www.youtube.com/channel/UC7CPBsekv_4u34kIVqaVtDA
11,UCcggmuKztaS2A_PqDIBF-wA,UCcggmuKztaS2A_PqDIBF-wA,18600,https://www.youtube.com/channel/UCcggmuKztaS2A_PqDIBF-wA
12,HouseConference,HouseConference,18300,https://www.youtube.com/@HouseConference
13,UCtxAmeCl0xtSuo7tHZpgcQA,UCtxAmeCl0xtSuo7tHZpgcQA,13600,https://www.youtube.com/channel/UCtxAmeCl0xtSuo7tHZpgcQA
14,UCkVjjFbEZKiCfDIrVr2I2eg,UCkVjjFbEZKiCfDIrVr2I2eg,9930,https://www.youtube.com/channel/UCkVjjFbEZKiCfDIrVr2I2eg
15,UCsyumzLmL-Z5-Kqam4QJmaQ,UCsyumzLmL-Z5-Kqam4QJmaQ,9410,https://www.youtube.com/channel/UCsyumzLmL-Z5-Kqam4QJmaQ
16,UC5eKcD0o_KFa1aiyFlHN0hw,UC5eKcD0o_KFa1aiyFlHN0hw,7650,https://www.youtube.com/channel/UC5eKcD0o_KFa1aiyFlHN0hw
17,RepublicanSenators,RepublicanSenators,7180,https://www.youtube.com/@RepublicanSenators
18,UCbvDehcqV2tNxIssVoT_FUA,UCbvDehcqV2tNxIssVoT_FUA,6880,https://www.youtube.com/channel/UCbvDehcqV2tNxIssVoT_FUA
19,SenateDemocrats,SenateDemocrats,6840,https://www.youtube.com/@SenateDemocrats
20,UC8FSgDMEzdK7j3lsQ4G4L0A,UC8FSgDMEzdK7j3lsQ4G4L0A,5870,https://www.youtube.com/channel/UC8FSgDMEzdK7j3lsQ4G4L0A
21,NaturalResourcesDems,NaturalResourcesDems,5150,https://www.youtube.com/@NaturalResourcesDems
22,UCm0-r0JMvxRD4S96iAdg4OA,UCm0-r0JMvxRD4S96iAdg4OA,5090,https://www.youtube.com/channel/UCm0-r0JMvxRD4S96iAdg4OA
23,HouseDems,HouseDems,4940,https://www.youtube.com/@HouseDems
24,edlabordemocrats,edlabordemocrats,4310,https://www.youtube.com/@edlabordemocrats
