Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,UCX6OQ3DkcsbYNE6H8uQQuVA,UCX6OQ3DkcsbYNE6H8uQQuVA,333000000,https://www.youtube.com/channel/UCX6OQ3DkcsbYNE6H8uQQuVA
2,pewdiepie,pewdiepie,110000000,https://www.youtube.com/@pewdiepie
3,UCbp9MyKCTEww4CxEzc_Tp0Q,UCbp9MyKCTEww4CxEzc_Tp0Q,99500000,https://www.youtube.com/channel/UCbp9MyKCTEww4CxEzc_Tp0Q
4,2tsySbe9TNrI-xh2lximHA,2tsySbe9TNrI-xh2lximHA,70800000,https://www.youtube.com/@2tsySbe9TNrI-xh2lximHA
5,UC5gxP-2QqIh_09djvlm9Xcg,UC5gxP-2QqIh_09djvlm9Xcg,68400000,https://www.youtube.com/channel/UC5gxP-2QqIh_09djvlm9Xcg
6,corycotton,corycotton,60600000,https://www.youtube.com/@corycotton
7,onemeeeliondollars,onemeeeliondollars,59800000,https://www.youtube.com/@onemeeeliondollars
8,UCoQm-PeHC-cbJclKJYJ8LzA,UCoQm-PeHC-cbJclKJYJ8LzA,59100000,https://www.youtube.com/channel/UCoQm-PeHC-cbJclKJYJ8LzA
9,UCOnIJiQuk1fDSp6p1GCZy3A,UCOnIJiQuk1fDSp6p1GCZy3A,55900000,https://www.youtube.com/channel/UCOnIJiQuk1fDSp6p1GCZy3A
10,UCqJ5zFEED1hWs0KNQCQuYdQ,UCqJ5zFEED1hWs0KNQCQuYdQ,53200000,https://www.youtube.com/channel/UCqJ5zFEED1hWs0KNQCQuYdQ
11,AlejoIgoa,AlejoIgoa,52700000,https://www.youtube.com/@AlejoIgoa
12,vh1at6xpV1ytYOAzxmqUsA,vh1at6xpV1ytYOAzxmqUsA,52300000,https://www.youtube.com/@vh1at6xpV1ytYOAzxmqUsA
13,juegagerman,juegagerman,51700000,https://www.youtube.com/@juegagerman
14,UC6gVx_vALsYT-z_u1djJbBQ,UC6gVx_vALsYT-z_u1djJbBQ,49800000,https://www.youtube.com/channel/UC6gVx_vALsYT-z_u1djJbBQ
15,Fernanfloo,Fernanfloo,48100000,https://www.youtube.com/@Fernanfloo
16,UCPuEAY09CtdTzFNWuqVZgDw,UCPuEAY09CtdTzFNWuqVZgDw,48000000,https://www.youtube.com/channel/UCPuEAY09CtdTzFNWuqVZgDw
17,UC4tS4Q_Cno5JVcIUXxQOOpA,UC4tS4Q_Cno5JVcIUXxQOOpA,47700000,https://www.youtube.com/channel/UC4tS4Q_Cno5JVcIUXxQOOpA
18,Badabun,Badabun,47600000,https://www.youtube.com/@Badabun
19,UCQ7x25F6YXY9DvGeHFxLhRQ,UCQ7x25F6YXY9DvGeHFxLhRQ,47200000,https://www.youtube.com/channel/UCQ7x25F6YXY9DvGeHFxLhRQ
20,felipeneto,felipeneto,46800000,https://www.youtube.com/@felipeneto
