Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,realrussiablog,realrussiablog,147000,https://www.youtube.com/@realrussiablog
2,cigarobsession,cigarobsession,128000,https://www.youtube.com/@cigarobsession
3,hypnotistmarcsavard,hypnotistmarcsavard,105000,https://www.youtube.com/@hypnotistmarcsavard
4,UCfCq2LrN5CxcLbRyYVPe8dw,UCfCq2LrN5CxcLbRyYVPe8dw,57400,https://www.youtube.com/channel/UCfCq2LrN5CxcLbRyYVPe8dw
5,Rahvusringhaaling,Rahvusringhaaling,55300,https://www.youtube.com/@Rahvusringhaaling
6,UCgn_dzgWCKs3zJI20srbOvA,UCgn_dzgWCKs3zJI20srbOvA,53100,https://www.youtube.com/channel/UCgn_dzgWCKs3zJI20srbOvA
7,UCe5k7sBfXZ5rHpJXUi9BA9A,UCe5k7sBfXZ5rHpJXUi9BA9A,48800,https://www.youtube.com/channel/UCe5k7sBfXZ5rHpJXUi9BA9A
8,UC65Eq6kioOHsxDKah7disfQ,UC65Eq6kioOHsxDKah7disfQ,45200,https://www.youtube.com/channel/UC65Eq6kioOHsxDKah7disfQ
9,UCUiboWHLBFwuu0nCVYbRMEA,UCUiboWHLBFwuu0nCVYbRMEA,44000,https://www.youtube.com/channel/UCUiboWHLBFwuu0nCVYbRMEA
10,UCoILdO9pLJlKpiGk9z4OM6A,UCoILdO9pLJlKpiGk9z4OM6A,37600,https://www.youtube.com/channel/UCoILdO9pLJlKpiGk9z4OM6A
11,UC2eidg7QL2tqY4NScuryZBg,UC2eidg7QL2tqY4NScuryZBg,36800,https://www.youtube.com/channel/UC2eidg7QL2tqY4NScuryZBg
12,UCL-rTfzrpQq9hjIrufLY6ug,UCL-rTfzrpQq9hjIrufLY6ug,35400,https://www.youtube.com/channel/UCL-rTfzrpQq9hjIrufLY6ug
13,manguvali,manguvali,35100,https://www.youtube.com/@manguvali
