Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,pewdiepie,pewdiepie,110000000,https://www.youtube.com/@pewdiepie
2,UCqJ5zFEED1hWs0KNQCQuYdQ,UCqJ5zFEED1hWs0KNQCQuYdQ,53200000,https://www.youtube.com/channel/UCqJ5zFEED1hWs0KNQCQuYdQ
3,vh1at6xpV1ytYOAzxmqUsA,vh1at6xpV1ytYOAzxmqUsA,52300000,https://www.youtube.com/@vh1at6xpV1ytYOAzxmqUsA
4,juegagerman,juegagerman,51700000,https://www.youtube.com/@juegagerman
5,Fernanfloo,Fernanfloo,48100000,https://www.youtube.com/@Fernanfloo
6,UCIPPMRA040LQr5QPyJEbmXA,UCIPPMRA040LQr5QPyJEbmXA,45800000,https://www.youtube.com/channel/UCIPPMRA040LQr5QPyJEbmXA
7,UC5c9VlYTSvBSCaoMu_GI6gQ,UC5c9VlYTSvBSCaoMu_GI6gQ,43900000,https://www.youtube.com/channel/UC5c9VlYTSvBSCaoMu_GI6gQ
8,UCX8pnu3DYUnx8qy8V_c6oHg,UCX8pnu3DYUnx8qy8V_c6oHg,43400000,https://www.youtube.com/channel/UCX8pnu3DYUnx8qy8V_c6oHg
9,UCqq5n-Oe-r1EEHI3yvhVJcA,UCqq5n-Oe-r1EEHI3yvhVJcA,43300000,https://www.youtube.com/channel/UCqq5n-Oe-r1EEHI3yvhVJcA
10,UCaHEdZtk6k7SVP-umnzifmQ,UCaHEdZtk6k7SVP-umnzifmQ,41900000,https://www.youtube.com/channel/UCaHEdZtk6k7SVP-umnzifmQ
11,elrubiusomg,elrubiusomg,40600000,https://www.youtube.com/@elrubiusomg
12,UC4hGmH5sABOA70D4fGb8qNQ,UC4hGmH5sABOA70D4fGb8qNQ,40500000,https://www.youtube.com/channel/UC4hGmH5sABOA70D4fGb8qNQ
13,UCSf0s2ogUVYpJPuzW1zpAOg,UCSf0s2ogUVYpJPuzW1zpAOg,40100000,https://www.youtube.com/channel/UCSf0s2ogUVYpJPuzW1zpAOg
14,markipliergame,markipliergame,37100000,https://www.youtube.com/@markipliergame
15,sssniperwolf,sssniperwolf,34700000,https://www.youtube.com/@sssniperwolf
16,vegetta777,vegetta777,34200000,https://www.youtube.com/@vegetta777
17,rezendeevil,rezendeevil,33800000,https://www.youtube.com/@rezendeevil
18,UCWsDFcIhY2DBi3GB5uykGXA,UCWsDFcIhY2DBi3GB5uykGXA,33400000,https://www.youtube.com/channel/UCWsDFcIhY2DBi3GB5uykGXA
19,DreamTraps,DreamTraps,32100000,https://www.youtube.com/@DreamTraps
20,jacksepticeye,jacksepticeye,30800000,https://www.youtube.com/@jacksepticeye
21,ExetrizeGamer,ExetrizeGamer,30400000,https://www.youtube.com/@ExetrizeGamer
