Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,staxxcraft,staxxcraft,7890000,https://www.youtube.com/@staxxcraft
2,UC2snMV8Hhf9z9RXkrFEyu8w,UC2snMV8Hhf9z9RXkrFEyu8w,2710000,https://www.youtube.com/channel/UC2snMV8Hhf9z9RXkrFEyu8w
3,UC4B78H_dx6EvzvtPXCP5hig,UC4B78H_dx6EvzvtPXCP5hig,1040000,https://www.youtube.com/channel/UC4B78H_dx6EvzvtPXCP5hig
4,crackoviaTVC,crackoviaTVC,499000,https://www.youtube.com/@crackoviaTVC
5,tv3,tv3,454000,https://www.youtube.com/@tv3
6,SMAlgemesi,SMAlgemesi,268000,https://www.youtube.com/@SMAlgemesi
7,UCXLKb401Lqe1xpOJYbR_X6w,UCXLKb401Lqe1xpOJYbR_X6w,201000,https://www.youtube.com/channel/UCXLKb401Lqe1xpOJYbR_X6w
8,PolÃ²nia,PolÃ²nia,159000,https://www.youtube.com/@PolÃ²nia
9,UCB4VMOlGH7t4PHD8CwaQiVg,UCB4VMOlGH7t4PHD8CwaQiVg,153000,https://www.youtube.com/channel/UCB4VMOlGH7t4PHD8CwaQiVg
10,UC9kIrsSBj9MueexsXB2BS2w,UC9kIrsSBj9MueexsXB2BS2w,92300,https://www.youtube.com/channel/UC9kIrsSBj9MueexsXB2BS2w
11,ib3,ib3,90000,https://www.youtube.com/@ib3
12,UCZa_iQ4C5tcEL_So9jEmLTg,UCZa_iQ4C5tcEL_So9jEmLTg,74700,https://www.youtube.com/channel/UCZa_iQ4C5tcEL_So9jEmLTg
13,elscatarres,elscatarres,70900,https://www.youtube.com/@elscatarres
14,UCZkc6AXUtFKj72GkjAMAS_g,UCZkc6AXUtFKj72GkjAMAS_g,70500,https://www.youtube.com/channel/UCZkc6AXUtFKj72GkjAMAS_g
15,UCwL4WuEPE3_mDSZl88ZKmfg,UCwL4WuEPE3_mDSZl88ZKmfg,70500,https://www.youtube.com/channel/UCwL4WuEPE3_mDSZl88ZKmfg
16,UCQkcG_BAv34tYlLj0g6O1pg,UCQkcG_BAv34tYlLj0g6O1pg,67500,https://www.youtube.com/channel/UCQkcG_BAv34tYlLj0g6O1pg
17,UCqmtIKkIIZlncQNMYzxanJw,UCqmtIKkIIZlncQNMYzxanJw,65500,https://www.youtube.com/channel/UCqmtIKkIIZlncQNMYzxanJw
18,UCkJ0CoL4c35z9ONOR2x3cXw,UCkJ0CoL4c35z9ONOR2x3cXw,62700,https://www.youtube.com/channel/UCkJ0CoL4c35z9ONOR2x3cXw
19,Odracir063,Odracir063,61700,https://www.youtube.com/@Odracir063
