Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,UCiuFR-m7cy1GW-JMMYBd1TQ,UCiuFR-m7cy1GW-JMMYBd1TQ,11700000,https://www.youtube.com/channel/UCiuFR-m7cy1GW-JMMYBd1TQ
2,englishclass101,englishclass101,8220000,https://www.youtube.com/@englishclass101
3,UCHwQ2fiRDyd7hikKan5s4Sg,UCHwQ2fiRDyd7hikKan5s4Sg,8010000,https://www.youtube.com/channel/UCHwQ2fiRDyd7hikKan5s4Sg
4,physicaltherapyvideo,physicaltherapyvideo,5180000,https://www.youtube.com/@physicaltherapyvideo
5,UCn12e0roN5zHc0akyskTF6A,UCn12e0roN5zHc0akyskTF6A,4030000,https://www.youtube.com/channel/UCn12e0roN5zHc0akyskTF6A
6,UCYTYtXo30ES3g5iWQ1DT_Wg,UCYTYtXo30ES3g5iWQ1DT_Wg,3830000,https://www.youtube.com/channel/UCYTYtXo30ES3g5iWQ1DT_Wg
7,marcosaba360,marcosaba360,3670000,https://www.youtube.com/@marcosaba360
8,UCTldDNXS4GeChcmwm55mXYQ,UCTldDNXS4GeChcmwm55mXYQ,2830000,https://www.youtube.com/channel/UCTldDNXS4GeChcmwm55mXYQ
9,AskDoctorJo,AskDoctorJo,2240000,https://www.youtube.com/@AskDoctorJo
10,UCf-GWfVtbdHNNdhdYw1t3iw,UCf-GWfVtbdHNNdhdYw1t3iw,2120000,https://www.youtube.com/channel/UCf-GWfVtbdHNNdhdYw1t3iw
11,IndiaAstrologer,IndiaAstrologer,2060000,https://www.youtube.com/@IndiaAstrologer
12,UCN-OGBa7jwcDceuHtgJg3bA,UCN-OGBa7jwcDceuHtgJg3bA,1900000,https://www.youtube.com/channel/UCN-OGBa7jwcDceuHtgJg3bA
13,UCPs8w9f1gqe4BqkbI-9wTnw,UCPs8w9f1gqe4BqkbI-9wTnw,1700000,https://www.youtube.com/channel/UCPs8w9f1gqe4BqkbI-9wTnw
14,UC0NXsKrxH4uLuoADwlXUYuw,UC0NXsKrxH4uLuoADwlXUYuw,1680000,https://www.youtube.com/channel/UC0NXsKrxH4uLuoADwlXUYuw
15,unlockblackberryfast,unlockblackberryfast,1610000,https://www.youtube.com/@unlockblackberryfast
16,koreanclass101,koreanclass101,1600000,https://www.youtube.com/@koreanclass101
17,UCDkqp4rAp-CrDgqlxc66kGw,UCDkqp4rAp-CrDgqlxc66kGw,1560000,https://www.youtube.com/channel/UCDkqp4rAp-CrDgqlxc66kGw
18,firstcrydotcom,firstcrydotcom,1530000,https://www.youtube.com/@firstcrydotcom
19,simplenursing,simplenursing,1310000,https://www.youtube.com/@simplenursing
20,spanishpod101,spanishpod101,1100000,https://www.youtube.com/@spanishpod101
21,rajanimdskincare,rajanimdskincare,947000,https://www.youtube.com/@rajanimdskincare
