Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,UCtxD0x6AuNNqdXO9Wp5GHew,UCtxD0x6AuNNqdXO9Wp5GHew,69600000,https://www.youtube.com/channel/UCtxD0x6AuNNqdXO9Wp5GHew
2,UCqJ5zFEED1hWs0KNQCQuYdQ,UCqJ5zFEED1hWs0KNQCQuYdQ,53100000,https://www.youtube.com/channel/UCqJ5zFEED1hWs0KNQCQuYdQ
3,elrubiusomg,elrubiusomg,40600000,https://www.youtube.com/@elrubiusomg
4,vegetta777,vegetta777,34200000,https://www.youtube.com/@vegetta777
5,auronplay,auronplay,29100000,https://www.youtube.com/@auronplay
6,UCUY6t_N9MyEWu6I0ZXkbtKA,UCUY6t_N9MyEWu6I0ZXkbtKA,25500000,https://www.youtube.com/channel/UCUY6t_N9MyEWu6I0ZXkbtKA
7,UCKEiTu4t6o2Y9hnqOS-GUgw,UCKEiTu4t6o2Y9hnqOS-GUgw,24600000,https://www.youtube.com/channel/UCKEiTu4t6o2Y9hnqOS-GUgw
8,ElTrollino,ElTrollino,22100000,https://www.youtube.com/@ElTrollino
9,UCu6oyJJ6PlkeNNv6n26ZNyA,UCu6oyJJ6PlkeNNv6n26ZNyA,20500000,https://www.youtube.com/channel/UCu6oyJJ6PlkeNNv6n26ZNyA
10,fcbarcelona,fcbarcelona,19300000,https://www.youtube.com/@fcbarcelona
11,TheGrefg,TheGrefg,18800000,https://www.youtube.com/@TheGrefg
12,thewillyrex,thewillyrex,18300000,https://www.youtube.com/@thewillyrex
13,UCCw5Xsx3WazdczGTKJdjwPQ,UCCw5Xsx3WazdczGTKJdjwPQ,17900000,https://www.youtube.com/channel/UCCw5Xsx3WazdczGTKJdjwPQ
14,UCFabcGAulWGOhffpQakBM_w,UCFabcGAulWGOhffpQakBM_w,17500000,https://www.youtube.com/channel/UCFabcGAulWGOhffpQakBM_w
15,UC82dvZMlgJYDEsjZJWVfniw,UC82dvZMlgJYDEsjZJWVfniw,17300000,https://www.youtube.com/channel/UC82dvZMlgJYDEsjZJWVfniw
16,willyrex,willyrex,17100000,https://www.youtube.com/@willyrex
17,kidstvsongs,kidstvsongs,16500000,https://www.youtube.com/@kidstvsongs
18,realmadridcf,realmadridcf,15900000,https://www.youtube.com/@realmadridcf
19,UCH3h4jRKn3lJo0uORqqESPg,UCH3h4jRKn3lJo0uORqqESPg,15800000,https://www.youtube.com/channel/UCH3h4jRKn3lJo0uORqqESPg
20,Makiman131,Makiman131,15800000,https://www.youtube.com/@Makiman131
21,UCFR2oaNj02WnXkOgLH0iqOA,UCFR2oaNj02WnXkOgLH0iqOA,15300000,https://www.youtube.com/channel/UCFR2oaNj02WnXkOgLH0iqOA
22,UC4Tklxku1yPcRIH0VVCKoeA,UC4Tklxku1yPcRIH0VVCKoeA,15100000,https://www.youtube.com/channel/UC4Tklxku1yPcRIH0VVCKoeA
23,itowngameplay,itowngameplay,15000000,https://www.youtube.com/@itowngameplay
24,UCHYTbWCyso-kHsE9IqpW6fw,UCHYTbWCyso-kHsE9IqpW6fw,14200000,https://www.youtube.com/channel/UCHYTbWCyso-kHsE9IqpW6fw
25,UCl8bYBm0XAP23mReE11IBOA,UCl8bYBm0XAP23mReE11IBOA,14000000,https://www.youtube.com/channel/UCl8bYBm0XAP23mReE11IBOA
26,pocoyotv,pocoyotv,13700000,https://www.youtube.com/@pocoyotv
27,gymvirtual,gymvirtual,13400000,https://www.youtube.com/@gymvirtual
28,TheDaniRep,TheDaniRep,13300000,https://www.youtube.com/@TheDaniRep
29,UCp7wTrsCU7eICb5z69D3rwA,UCp7wTrsCU7eICb5z69D3rwA,13300000,https://www.youtube.com/channel/UCp7wTrsCU7eICb5z69D3rwA
30,UCKR6KdJmTdhLVQJnoJu9tRQ,UCKR6KdJmTdhLVQJnoJu9tRQ,12800000,https://www.youtube.com/channel/UCKR6KdJmTdhLVQJnoJu9tRQ
31,UCgCQlMYN2XypwYC2wcR32bA,UCgCQlMYN2XypwYC2wcR32bA,12800000,https://www.youtube.com/channel/UCgCQlMYN2XypwYC2wcR32bA
