Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,UCVNouUw3d3l5JYVCxhAQXKA,UCVNouUw3d3l5JYVCxhAQXKA,35800000,https://www.youtube.com/channel/UCVNouUw3d3l5JYVCxhAQXKA
2,UCxhygwqQ1ZMoBGQM2yEcNug,UCxhygwqQ1ZMoBGQM2yEcNug,28600000,https://www.youtube.com/channel/UCxhygwqQ1ZMoBGQM2yEcNug
3,UCKaCalz5N5ienIbfPzEbYuA,UCKaCalz5N5ienIbfPzEbYuA,26400000,https://www.youtube.com/channel/UCKaCalz5N5ienIbfPzEbYuA
4,UChCBHudFoBnsF0O1flPXqiQ,UChCBHudFoBnsF0O1flPXqiQ,25200000,https://www.youtube.com/channel/UChCBHudFoBnsF0O1flPXqiQ
5,MyOj6fhvKFMjxUCp3b_3gA,MyOj6fhvKFMjxUCp3b_3gA,21500000,https://www.youtube.com/@MyOj6fhvKFMjxUCp3b_3gA
6,gordonramsay,gordonramsay,21000000,https://www.youtube.com/@gordonramsay
7,UC7u9o8BHiJyH2_cef_nC7tQ,UC7u9o8BHiJyH2_cef_nC7tQ,19700000,https://www.youtube.com/channel/UC7u9o8BHiJyH2_cef_nC7tQ
8,CeJqNJdhaydrlubVLzyErQ,CeJqNJdhaydrlubVLzyErQ,17300000,https://www.youtube.com/@CeJqNJdhaydrlubVLzyErQ
9,UCKEM87jzVqdIfAdTr0xNBfA,UCKEM87jzVqdIfAdTr0xNBfA,15000000,https://www.youtube.com/channel/UCKEM87jzVqdIfAdTr0xNBfA
10,nishamadhulika,nishamadhulika,14600000,https://www.youtube.com/@nishamadhulika
11,UCChqsCRFePrP2X897iQkyAA,UCChqsCRFePrP2X897iQkyAA,14100000,https://www.youtube.com/channel/UCChqsCRFePrP2X897iQkyAA
12,f2freestylers,f2freestylers,14000000,https://www.youtube.com/@f2freestylers
13,UCTbNOCtAGaqOEnLMeo3JTeg,UCTbNOCtAGaqOEnLMeo3JTeg,13400000,https://www.youtube.com/channel/UCTbNOCtAGaqOEnLMeo3JTeg
14,yogawithadriene,yogawithadriene,12900000,https://www.youtube.com/@yogawithadriene
15,UC0QHWhjbe5fGJEPz3sVb6nw,UC0QHWhjbe5fGJEPz3sVb6nw,12900000,https://www.youtube.com/channel/UC0QHWhjbe5fGJEPz3sVb6nw
16,drericberg123,drericberg123,12800000,https://www.youtube.com/@drericberg123
17,UCwrzhaGy4oAHu8clPCVol3g,UCwrzhaGy4oAHu8clPCVol3g,12200000,https://www.youtube.com/channel/UCwrzhaGy4oAHu8clPCVol3g
18,sadhguru,sadhguru,12200000,https://www.youtube.com/@sadhguru
19,UCeV2O_6QmFaaKBZHY3bJgsA,UCeV2O_6QmFaaKBZHY3bJgsA,12100000,https://www.youtube.com/channel/UCeV2O_6QmFaaKBZHY3bJgsA
20,UCLlMiPx_v5jFahvImDu_EFQ,UCLlMiPx_v5jFahvImDu_EFQ,11200000,https://www.youtube.com/channel/UCLlMiPx_v5jFahvImDu_EFQ
21,UCHrD4qdeQc1BbpG6EPqDBcA,UCHrD4qdeQc1BbpG6EPqDBcA,11200000,https://www.youtube.com/channel/UCHrD4qdeQc1BbpG6EPqDBcA
22,vkskmrgpt,vkskmrgpt,11000000,https://www.youtube.com/@vkskmrgpt
23,UCqV7ADkocFVOLxvPGqTEyDw,UCqV7ADkocFVOLxvPGqTEyDw,10700000,https://www.youtube.com/channel/UCqV7ADkocFVOLxvPGqTEyDw
24,blogilates,blogilates,10300000,https://www.youtube.com/@blogilates
25,UCpQ34afVgk8cRQBjSJ1xuJQ,UCpQ34afVgk8cRQBjSJ1xuJQ,9990000,https://www.youtube.com/channel/UCpQ34afVgk8cRQBjSJ1xuJQ
26,UCR6n79EOdY406JlZD8FEgyg,UCR6n79EOdY406JlZD8FEgyg,9910000,https://www.youtube.com/channel/UCR6n79EOdY406JlZD8FEgyg
27,motivationaldoc,motivationaldoc,9440000,https://www.youtube.com/@motivationaldoc
28,DrSandraLee,DrSandraLee,8680000,https://www.youtube.com/@DrSandraLee
29,UCL_f53ZEJxp8TtlOkHwMV9Q,UCL_f53ZEJxp8TtlOkHwMV9Q,8430000,https://www.youtube.com/channel/UCL_f53ZEJxp8TtlOkHwMV9Q
30,kichk1933,kichk1933,8200000,https://www.youtube.com/@kichk1933
31,UCEHCDn_BBnk3uTK1M64ptyw,UCEHCDn_BBnk3uTK1M64ptyw,7900000,https://www.youtube.com/channel/UCEHCDn_BBnk3uTK1M64ptyw
32,learnexmumbai,learnexmumbai,7870000,https://www.youtube.com/@learnexmumbai
33,UCCA-kQ1jpWH1_qmKE3RjsZg,UCCA-kQ1jpWH1_qmKE3RjsZg,7830000,https://www.youtube.com/channel/UCCA-kQ1jpWH1_qmKE3RjsZg
34,sanjeevkapoorkhazana,sanjeevkapoorkhazana,7670000,https://www.youtube.com/@sanjeevkapoorkhazana
35,UClN6OLbLp1YjTSwDOkEM2dA,UClN6OLbLp1YjTSwDOkEM2dA,7460000,https://www.youtube.com/channel/UClN6OLbLp1YjTSwDOkEM2dA
36,UCNJ3LDzAFmu4AcqKReGxONw,UCNJ3LDzAFmu4AcqKReGxONw,7160000,https://www.youtube.com/channel/UCNJ3LDzAFmu4AcqKReGxONw
37,UCvGEK5_U-kLgO6-AMDPeTUQ,UCvGEK5_U-kLgO6-AMDPeTUQ,7000000,https://www.youtube.com/channel/UCvGEK5_U-kLgO6-AMDPeTUQ
38,NnSNNsd9zCVERp1phyRcaw,NnSNNsd9zCVERp1phyRcaw,6800000,https://www.youtube.com/@NnSNNsd9zCVERp1phyRcaw
39,thefitnessmarshall,thefitnessmarshall,6680000,https://www.youtube.com/@thefitnessmarshall
40,UCqXCX2DnQZh8e4VNT7MPTtA,UCqXCX2DnQZh8e4VNT7MPTtA,6670000,https://www.youtube.com/channel/UCqXCX2DnQZh8e4VNT7MPTtA
41,UChXNyp6dL_aY_3qwVgDd-EQ,UChXNyp6dL_aY_3qwVgDd-EQ,6520000,https://www.youtube.com/channel/UChXNyp6dL_aY_3qwVgDd-EQ
42,UCwAdQUuPT6laN-AQR17fe1g,UCwAdQUuPT6laN-AQR17fe1g,6300000,https://www.youtube.com/channel/UCwAdQUuPT6laN-AQR17fe1g
