Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,adityacinema,adityacinema,35000000,https://www.youtube.com/@adityacinema
2,adityamusic,adityamusic,33600000,https://www.youtube.com/@adityamusic
3,Hvoq_rGmOKJKGId1nD1V4Q,Hvoq_rGmOKJKGId1nD1V4Q,33600000,https://www.youtube.com/@Hvoq_rGmOKJKGId1nD1V4Q
4,etvteluguindia,etvteluguindia,21800000,https://www.youtube.com/@etvteluguindia
5,sribalajimovies,sribalajimovies,19600000,https://www.youtube.com/@sribalajimovies
6,newvolgavideo,newvolgavideo,17000000,https://www.youtube.com/@newvolgavideo
7,zeetvtelugu,zeetvtelugu,16200000,https://www.youtube.com/@zeetvtelugu
8,telugufilmnagar,telugufilmnagar,14200000,https://www.youtube.com/@telugufilmnagar
9,tv9telugulive,tv9telugulive,13100000,https://www.youtube.com/@tv9telugulive
10,UCoY_p16GEbOQPgES1-wXpYg,UCoY_p16GEbOQPgES1-wXpYg,11800000,https://www.youtube.com/channel/UCoY_p16GEbOQPgES1-wXpYg
11,maatv,maatv,11300000,https://www.youtube.com/@maatv
12,UCnJjcn5FrgrOEp5_N45ZLEQ,UCnJjcn5FrgrOEp5_N45ZLEQ,11100000,https://www.youtube.com/channel/UCnJjcn5FrgrOEp5_N45ZLEQ
13,UCDCMjD1XIAsCZsYHNMGVcog,UCDCMjD1XIAsCZsYHNMGVcog,11000000,https://www.youtube.com/channel/UCDCMjD1XIAsCZsYHNMGVcog
14,teluguone,teluguone,11000000,https://www.youtube.com/@teluguone
15,WEqIFOOjmL_olrETpSnGOQ,WEqIFOOjmL_olrETpSnGOQ,10900000,https://www.youtube.com/@WEqIFOOjmL_olrETpSnGOQ
16,shalimarcinema,shalimarcinema,9150000,https://www.youtube.com/@shalimarcinema
17,UCumtYpCY26F6Jr3satUgMvA,UCumtYpCY26F6Jr3satUgMvA,8950000,https://www.youtube.com/channel/UCumtYpCY26F6Jr3satUgMvA
18,UCgFyj4ZYwFOhaosUvrYne_w,UCgFyj4ZYwFOhaosUvrYne_w,8880000,https://www.youtube.com/channel/UCgFyj4ZYwFOhaosUvrYne_w
19,UC5NE6lZOCLMerHHxH80dABg,UC5NE6lZOCLMerHHxH80dABg,8820000,https://www.youtube.com/channel/UC5NE6lZOCLMerHHxH80dABg
20,UCjvlGpg8tXylzRqdFExxUZw,UCjvlGpg8tXylzRqdFExxUZw,8590000,https://www.youtube.com/channel/UCjvlGpg8tXylzRqdFExxUZw
21,mangomusic,mangomusic,8080000,https://www.youtube.com/@mangomusic
22,UC68nKdrLbLL0Vj7ilVkLmmg,UC68nKdrLbLL0Vj7ilVkLmmg,7400000,https://www.youtube.com/channel/UC68nKdrLbLL0Vj7ilVkLmmg
23,abntelugutv,abntelugutv,7000000,https://www.youtube.com/@abntelugutv
24,geethaarts,geethaarts,6970000,https://www.youtube.com/@geethaarts
25,UC1gVb9-zg2cRQhR4WAHjG4A,UC1gVb9-zg2cRQhR4WAHjG4A,6660000,https://www.youtube.com/channel/UC1gVb9-zg2cRQhR4WAHjG4A
26,UC8FqLpnbxRNpNmDuxNHuHHA,UC8FqLpnbxRNpNmDuxNHuHHA,6650000,https://www.youtube.com/channel/UC8FqLpnbxRNpNmDuxNHuHHA
27,UCSgVw2iWODCXSlVZA0SO86g,UCSgVw2iWODCXSlVZA0SO86g,6280000,https://www.youtube.com/channel/UCSgVw2iWODCXSlVZA0SO86g
28,UCpJ3VZb16uJFSmQyEQQ9Xlg,UCpJ3VZb16uJFSmQyEQQ9Xlg,6250000,https://www.youtube.com/channel/UCpJ3VZb16uJFSmQyEQQ9Xlg
29,UC5TCLWjRRuk8fqDi_yg1qrg,UC5TCLWjRRuk8fqDi_yg1qrg,5990000,https://www.youtube.com/channel/UC5TCLWjRRuk8fqDi_yg1qrg
30,dilraju,dilraju,5340000,https://www.youtube.com/@dilraju
31,UCXVmkvlCCnWeEOMg0LmERQg,UCXVmkvlCCnWeEOMg0LmERQg,5280000,https://www.youtube.com/channel/UCXVmkvlCCnWeEOMg0LmERQg
32,i1m4TnmmXGUIY4roVtvjDA,i1m4TnmmXGUIY4roVtvjDA,5250000,https://www.youtube.com/@i1m4TnmmXGUIY4roVtvjDA
33,UCNZOrs1QBt8cJnv9ud96qRA,UCNZOrs1QBt8cJnv9ud96qRA,5230000,https://www.youtube.com/channel/UCNZOrs1QBt8cJnv9ud96qRA
34,timesmusicsouth,timesmusicsouth,5180000,https://www.youtube.com/@timesmusicsouth
35,UC43FtzoqAtvCIZ5dJKkNhmg,UC43FtzoqAtvCIZ5dJKkNhmg,5090000,https://www.youtube.com/channel/UC43FtzoqAtvCIZ5dJKkNhmg
36,UCbnhWWDoNB8TiBNYUKsoBRQ,UCbnhWWDoNB8TiBNYUKsoBRQ,4790000,https://www.youtube.com/channel/UCbnhWWDoNB8TiBNYUKsoBRQ
37,UCbbPEQbZu7QvuELOJT4n0tA,UCbbPEQbZu7QvuELOJT4n0tA,4740000,https://www.youtube.com/channel/UCbbPEQbZu7QvuELOJT4n0tA
38,UCvLj42lkMc6SlWcKXFFVu6w,UCvLj42lkMc6SlWcKXFFVu6w,4610000,https://www.youtube.com/channel/UCvLj42lkMc6SlWcKXFFVu6w
39,UCjCAsmk4Zev04xh_VpYl6kg,UCjCAsmk4Zev04xh_VpYl6kg,4550000,https://www.youtube.com/channel/UCjCAsmk4Zev04xh_VpYl6kg
40,UCiQ0zacDXjBnP2TBLdl1L2w,UCiQ0zacDXjBnP2TBLdl1L2w,4530000,https://www.youtube.com/channel/UCiQ0zacDXjBnP2TBLdl1L2w
