Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,thetvshant,thetvshant,1440000,https://www.youtube.com/@thetvshant
2,azatutyunradio,azatutyunradio,854000,https://www.youtube.com/@azatutyunradio
3,vitaminclub,vitaminclub,850000,https://www.youtube.com/@vitaminclub
4,KarginTV,KarginTV,825000,https://www.youtube.com/@KarginTV
5,UCSnr4wFDHDZZMeeHQvaHpjA,UCSnr4wFDHDZZMeeHQvaHpjA,715000,https://www.youtube.com/channel/UCSnr4wFDHDZZMeeHQvaHpjA
6,UCbO-tiob4TRbnOd6yv5c9Zw,UCbO-tiob4TRbnOd6yv5c9Zw,695000,https://www.youtube.com/channel/UCbO-tiob4TRbnOd6yv5c9Zw
7,armeniatvmain,armeniatvmain,650000,https://www.youtube.com/@armeniatvmain
8,UCgTDdArPkxeG1CJN5R8qyDQ,UCgTDdArPkxeG1CJN5R8qyDQ,621000,https://www.youtube.com/channel/UCgTDdArPkxeG1CJN5R8qyDQ
9,UCCZDnV1rybA5lX0kRRvN8CA,UCCZDnV1rybA5lX0kRRvN8CA,616000,https://www.youtube.com/channel/UCCZDnV1rybA5lX0kRRvN8CA
10,UCKdeIME9n5vxyr_B8w93kbA,UCKdeIME9n5vxyr_B8w93kbA,557000,https://www.youtube.com/channel/UCKdeIME9n5vxyr_B8w93kbA
11,UCcku2B0bzJi6H5gxspIuchw,UCcku2B0bzJi6H5gxspIuchw,527000,https://www.youtube.com/channel/UCcku2B0bzJi6H5gxspIuchw
12,UC2Ce1_EmY1MrASgtEsM48AQ,UC2Ce1_EmY1MrASgtEsM48AQ,493000,https://www.youtube.com/channel/UC2Ce1_EmY1MrASgtEsM48AQ
13,UCqi9r70a6DuOrXnOra4VLQQ,UCqi9r70a6DuOrXnOra4VLQQ,488000,https://www.youtube.com/channel/UCqi9r70a6DuOrXnOra4VLQQ
14,UC8kOchMgfcXZTDtgQ67LM9Q,UC8kOchMgfcXZTDtgQ67LM9Q,469000,https://www.youtube.com/channel/UC8kOchMgfcXZTDtgQ67LM9Q
15,KlisabacLusamutner,KlisabacLusamutner,453000,https://www.youtube.com/@KlisabacLusamutner
16,NewsamChannel,NewsamChannel,452000,https://www.youtube.com/@NewsamChannel
17,UCJkJ7-e0l84ivMjnW5movYQ,UCJkJ7-e0l84ivMjnW5movYQ,442000,https://www.youtube.com/channel/UCJkJ7-e0l84ivMjnW5movYQ
