Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,7XyFVSHSU-gUCAhIcYYFog,7XyFVSHSU-gUCAhIcYYFog,15100000,https://www.youtube.com/@7XyFVSHSU-gUCAhIcYYFog
2,UCXzmMkXaHxMVlutDBD8goHA,UCXzmMkXaHxMVlutDBD8goHA,8130000,https://www.youtube.com/channel/UCXzmMkXaHxMVlutDBD8goHA
3,DQ4lCnaCHwmzzhpFGL1oFg,DQ4lCnaCHwmzzhpFGL1oFg,8000000,https://www.youtube.com/@DQ4lCnaCHwmzzhpFGL1oFg
4,UCV9x1Bo83ByXbqJga1ZxaJg,UCV9x1Bo83ByXbqJga1ZxaJg,7090000,https://www.youtube.com/channel/UCV9x1Bo83ByXbqJga1ZxaJg
5,-CiGuB0zzFtxbZJk3AB75w,-CiGuB0zzFtxbZJk3AB75w,6120000,https://www.youtube.com/@-CiGuB0zzFtxbZJk3AB75w
6,UCEonTFGPeAX7fmq28pfs6Vg,UCEonTFGPeAX7fmq28pfs6Vg,5100000,https://www.youtube.com/channel/UCEonTFGPeAX7fmq28pfs6Vg
7,UCQS3ejF2jBAhwmbGD9Q3oeA,UCQS3ejF2jBAhwmbGD9Q3oeA,4840000,https://www.youtube.com/channel/UCQS3ejF2jBAhwmbGD9Q3oeA
8,UCyB6xP6_c6ZCqC2b4wYAsLw,UCyB6xP6_c6ZCqC2b4wYAsLw,3580000,https://www.youtube.com/channel/UCyB6xP6_c6ZCqC2b4wYAsLw
9,UCIXt6QfV1V6fPmw7VGddWpg,UCIXt6QfV1V6fPmw7VGddWpg,2680000,https://www.youtube.com/channel/UCIXt6QfV1V6fPmw7VGddWpg
10,UCI6ER2eyvJ098z_qrHZiZdA,UCI6ER2eyvJ098z_qrHZiZdA,2490000,https://www.youtube.com/channel/UCI6ER2eyvJ098z_qrHZiZdA
11,nessmatvreplay,nessmatvreplay,2450000,https://www.youtube.com/@nessmatvreplay
12,ldUc3lPRbibHFOomDrypXA,ldUc3lPRbibHFOomDrypXA,2290000,https://www.youtube.com/@ldUc3lPRbibHFOomDrypXA
13,UCs8a1dlZ3ewEieg4gf55x-w,UCs8a1dlZ3ewEieg4gf55x-w,2230000,https://www.youtube.com/channel/UCs8a1dlZ3ewEieg4gf55x-w
14,UClbAsQissZgqW1GSvTpVwyw,UClbAsQissZgqW1GSvTpVwyw,1970000,https://www.youtube.com/channel/UClbAsQissZgqW1GSvTpVwyw
15,UCIY5O-yLf1sNyQ0AKXXQMjQ,UCIY5O-yLf1sNyQ0AKXXQMjQ,1930000,https://www.youtube.com/channel/UCIY5O-yLf1sNyQ0AKXXQMjQ
