Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,UCINyGz-73p-uKj4Tvxh8Jnw,UCINyGz-73p-uKj4Tvxh8Jnw,542000,https://www.youtube.com/channel/UCINyGz-73p-uKj4Tvxh8Jnw
2,UCfZcVHBOOMoe986k-jrjIpA,UCfZcVHBOOMoe986k-jrjIpA,327000,https://www.youtube.com/channel/UCfZcVHBOOMoe986k-jrjIpA
3,UCiU8PeJF22EL5BXVpKY6bjQ,UCiU8PeJF22EL5BXVpKY6bjQ,269000,https://www.youtube.com/channel/UCiU8PeJF22EL5BXVpKY6bjQ
4,UC2JhaorrWxvpOVIQn2BS4Zg,UC2JhaorrWxvpOVIQn2BS4Zg,239000,https://www.youtube.com/channel/UC2JhaorrWxvpOVIQn2BS4Zg
5,lrtinklas,lrtinklas,207000,https://www.youtube.com/@lrtinklas
6,the3dvinas,the3dvinas,202000,https://www.youtube.com/@the3dvinas
7,UCMfPBtm9CWGswAXohT5MFyQ,UCMfPBtm9CWGswAXohT5MFyQ,190000,https://www.youtube.com/channel/UCMfPBtm9CWGswAXohT5MFyQ
8,-AGx7rM_mBqesECSVp-x8w,-AGx7rM_mBqesECSVp-x8w,182000,https://www.youtube.com/@-AGx7rM_mBqesECSVp-x8w
9,UCjC_7hcKPAWHnGOLjjvgzIg,UCjC_7hcKPAWHnGOLjjvgzIg,175000,https://www.youtube.com/channel/UCjC_7hcKPAWHnGOLjjvgzIg
10,UCU_EuxEpEbMD4K16mDcTaXA,UCU_EuxEpEbMD4K16mDcTaXA,171000,https://www.youtube.com/channel/UCU_EuxEpEbMD4K16mDcTaXA
11,UCyNxdjxsyudyj8VI59Ch5_Q,UCyNxdjxsyudyj8VI59Ch5_Q,169000,https://www.youtube.com/channel/UCyNxdjxsyudyj8VI59Ch5_Q
12,UCgG6-eQtPhAdr3GxYEN0HJw,UCgG6-eQtPhAdr3GxYEN0HJw,168000,https://www.youtube.com/channel/UCgG6-eQtPhAdr3GxYEN0HJw
13,UCdKdE8ddDpV9VoiICXolxSg,UCdKdE8ddDpV9VoiICXolxSg,165000,https://www.youtube.com/channel/UCdKdE8ddDpV9VoiICXolxSg
14,pasikalbejimai,pasikalbejimai,160000,https://www.youtube.com/@pasikalbejimai
15,PildykLT,PildykLT,159000,https://www.youtube.com/@PildykLT
16,UCvEFtIm2D5ePEBbKaAyvZ2w,UCvEFtIm2D5ePEBbKaAyvZ2w,155000,https://www.youtube.com/channel/UCvEFtIm2D5ePEBbKaAyvZ2w
17,UCTxo4IC4jAyaUxmbDD_GIOw,UCTxo4IC4jAyaUxmbDD_GIOw,146000,https://www.youtube.com/channel/UCTxo4IC4jAyaUxmbDD_GIOw
18,UCu6A4xmskSOY_wPVOk6I3AA,UCu6A4xmskSOY_wPVOk6I3AA,145000,https://www.youtube.com/channel/UCu6A4xmskSOY_wPVOk6I3AA
19,UCHYZOrUANsJHRIVnj-4qMAQ,UCHYZOrUANsJHRIVnj-4qMAQ,140000,https://www.youtube.com/channel/UCHYZOrUANsJHRIVnj-4qMAQ
20,UChsTN0Rfpq22Quu3ANClLgA,UChsTN0Rfpq22Quu3ANClLgA,124000,https://www.youtube.com/channel/UChsTN0Rfpq22Quu3ANClLgA
21,UC03F7VecXoT8LpXh6nFwhZw,UC03F7VecXoT8LpXh6nFwhZw,119000,https://www.youtube.com/channel/UC03F7VecXoT8LpXh6nFwhZw
