Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,UCbStXPmHzmFEcwbQ8N7UyzQ,UCbStXPmHzmFEcwbQ8N7UyzQ,11800000,https://www.youtube.com/channel/UCbStXPmHzmFEcwbQ8N7UyzQ
2,3QXnai4bbCaj8Wq1bqVupw,3QXnai4bbCaj8Wq1bqVupw,8600000,https://www.youtube.com/@3QXnai4bbCaj8Wq1bqVupw
3,nancyajramworld,nancyajramworld,8320000,https://www.youtube.com/@nancyajramworld
4,elissakhtv,elissakhtv,5930000,https://www.youtube.com/@elissakhtv
5,ZKhWZoMMl92_TBKzGAtkiw,ZKhWZoMMl92_TBKzGAtkiw,5900000,https://www.youtube.com/@ZKhWZoMMl92_TBKzGAtkiw
6,UCgoKH0e1n5II305aJamUnWA,UCgoKH0e1n5II305aJamUnWA,5860000,https://www.youtube.com/channel/UCgoKH0e1n5II305aJamUnWA
7,ga4N76Fl4sgcn30iwBs7aQ,ga4N76Fl4sgcn30iwBs7aQ,5540000,https://www.youtube.com/@ga4N76Fl4sgcn30iwBs7aQ
8,UCbnAWpN05pXvJ1rTcSo8Tfg,UCbnAWpN05pXvJ1rTcSo8Tfg,5490000,https://www.youtube.com/channel/UCbnAWpN05pXvJ1rTcSo8Tfg
9,N1Lyow-3R4jtN-cddDd_eQ,N1Lyow-3R4jtN-cddDd_eQ,5480000,https://www.youtube.com/@N1Lyow-3R4jtN-cddDd_eQ
10,UCO4AjeljgqgiowEf2yfvYHg,UCO4AjeljgqgiowEf2yfvYHg,5280000,https://www.youtube.com/channel/UCO4AjeljgqgiowEf2yfvYHg
11,UCDEZwkr2ZbsFXbhauWp79vg,UCDEZwkr2ZbsFXbhauWp79vg,5250000,https://www.youtube.com/channel/UCDEZwkr2ZbsFXbhauWp79vg
12,UCOa5CmqpjxdCVqosw_Whm2A,UCOa5CmqpjxdCVqosw_Whm2A,4630000,https://www.youtube.com/channel/UCOa5CmqpjxdCVqosw_Whm2A
13,UCuN-HjvE-z79gZtGHyhaNJA,UCuN-HjvE-z79gZtGHyhaNJA,4480000,https://www.youtube.com/channel/UCuN-HjvE-z79gZtGHyhaNJA
14,UCiZ4zxuDoa8I2ivaWwMkyUg,UCiZ4zxuDoa8I2ivaWwMkyUg,3970000,https://www.youtube.com/channel/UCiZ4zxuDoa8I2ivaWwMkyUg
15,UC6sfajsgWqztn2zn1OLFuIQ,UC6sfajsgWqztn2zn1OLFuIQ,3720000,https://www.youtube.com/channel/UC6sfajsgWqztn2zn1OLFuIQ
16,mtvlebanon,mtvlebanon,3710000,https://www.youtube.com/@mtvlebanon
17,86FsR43ajXMvVaEqB8WYtw,86FsR43ajXMvVaEqB8WYtw,3690000,https://www.youtube.com/@86FsR43ajXMvVaEqB8WYtw
18,lbcgroup,lbcgroup,3620000,https://www.youtube.com/@lbcgroup
19,UCBuhbdzpk2IjTktSxJHx3pw,UCBuhbdzpk2IjTktSxJHx3pw,3590000,https://www.youtube.com/channel/UCBuhbdzpk2IjTktSxJHx3pw
20,UC5f_fxJa5G9AR9L3J5Z2I4A,UC5f_fxJa5G9AR9L3J5Z2I4A,3290000,https://www.youtube.com/channel/UC5f_fxJa5G9AR9L3J5Z2I4A
21,UCwp83ZHHkUDMVV7TRrincXw,UCwp83ZHHkUDMVV7TRrincXw,3240000,https://www.youtube.com/channel/UCwp83ZHHkUDMVV7TRrincXw
