Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,pewdiepie,pewdiepie,110000000,https://www.youtube.com/@pewdiepie
2,UC6QZ_ss3i_8qLV_RczPZBkw,UC6QZ_ss3i_8qLV_RczPZBkw,44800000,https://www.youtube.com/channel/UC6QZ_ss3i_8qLV_RczPZBkw
3,UCjp_3PEaOau_nT_3vnqKIvg,UCjp_3PEaOau_nT_3vnqKIvg,37800000,https://www.youtube.com/channel/UCjp_3PEaOau_nT_3vnqKIvg
4,UCWaOde99oeUVoXbIj3SNu9g,UCWaOde99oeUVoXbIj3SNu9g,34400000,https://www.youtube.com/channel/UCWaOde99oeUVoXbIj3SNu9g
5,UCbCJmNKAL85O1VFeD6Wj60g,UCbCJmNKAL85O1VFeD6Wj60g,30100000,https://www.youtube.com/channel/UCbCJmNKAL85O1VFeD6Wj60g
6,UCgbfG5HoczHIkpzxLYH-8Ww,UCgbfG5HoczHIkpzxLYH-8Ww,26200000,https://www.youtube.com/channel/UCgbfG5HoczHIkpzxLYH-8Ww
7,UCKLbzfmjFv_oalDX8sHxhkQ,UCKLbzfmjFv_oalDX8sHxhkQ,24700000,https://www.youtube.com/channel/UCKLbzfmjFv_oalDX8sHxhkQ
8,hikakintv,hikakintv,18900000,https://www.youtube.com/@hikakintv
9,UC4ROE0kBZ983K5vLwEbkKsQ,UC4ROE0kBZ983K5vLwEbkKsQ,18000000,https://www.youtube.com/channel/UC4ROE0kBZ983K5vLwEbkKsQ
10,0214mex,0214mex,15000000,https://www.youtube.com/@0214mex
11,cafemusicbgmchannel,cafemusicbgmchannel,14900000,https://www.youtube.com/@cafemusicbgmchannel
12,UC0XwmKYoAkybFU8lw4veZrw,UC0XwmKYoAkybFU8lw4veZrw,14600000,https://www.youtube.com/channel/UC0XwmKYoAkybFU8lw4veZrw
13,UCG6NHS34ujpuokyx008jgzQ,UCG6NHS34ujpuokyx008jgzQ,13600000,https://www.youtube.com/channel/UCG6NHS34ujpuokyx008jgzQ
14,UC-BebSLDtTp5CmkDtlGgI8A,UC-BebSLDtTp5CmkDtlGgI8A,13100000,https://www.youtube.com/channel/UC-BebSLDtTp5CmkDtlGgI8A
15,UCCtALHup92q5xIFb7n9UXVg,UCCtALHup92q5xIFb7n9UXVg,13000000,https://www.youtube.com/channel/UCCtALHup92q5xIFb7n9UXVg
16,UCbbGY-BwkGKLF0u-dlxb_gA,UCbbGY-BwkGKLF0u-dlxb_gA,12900000,https://www.youtube.com/channel/UCbbGY-BwkGKLF0u-dlxb_gA
17,UCWXCAM8i0N6ZdShx8EqPSzg,UCWXCAM8i0N6ZdShx8EqPSzg,12900000,https://www.youtube.com/channel/UCWXCAM8i0N6ZdShx8EqPSzg
18,UCKrIPBpUuS0xFYgL_3LMPGw,UCKrIPBpUuS0xFYgL_3LMPGw,12800000,https://www.youtube.com/channel/UCKrIPBpUuS0xFYgL_3LMPGw
19,aak9sggUeIBPOd8iK_BXcQ,aak9sggUeIBPOd8iK_BXcQ,12500000,https://www.youtube.com/@aak9sggUeIBPOd8iK_BXcQ
20,UCUdJc8_Ah8BYBp4uhP-XO-Q,UCUdJc8_Ah8BYBp4uhP-XO-Q,11900000,https://www.youtube.com/channel/UCUdJc8_Ah8BYBp4uhP-XO-Q
21,oyabakatousan,oyabakatousan,11200000,https://www.youtube.com/@oyabakatousan
22,UCEED1aBoGyJYlPYoSncmPmQ,UCEED1aBoGyJYlPYoSncmPmQ,10700000,https://www.youtube.com/channel/UCEED1aBoGyJYlPYoSncmPmQ
23,9zY_E8mcAo_Oq772LEZq8Q,9zY_E8mcAo_Oq772LEZq8Q,10200000,https://www.youtube.com/@9zY_E8mcAo_Oq772LEZq8Q
24,UC2zaij4gdFjQ1gUeYB6tyIA,UC2zaij4gdFjQ1gUeYB6tyIA,10200000,https://www.youtube.com/channel/UC2zaij4gdFjQ1gUeYB6tyIA
25,ljYHFazflmGaDr5Lo90KmA,ljYHFazflmGaDr5Lo90KmA,9620000,https://www.youtube.com/@ljYHFazflmGaDr5Lo90KmA
26,UCa0E94BOE2rZ4UcvPXwpq9w,UCa0E94BOE2rZ4UcvPXwpq9w,9300000,https://www.youtube.com/channel/UCa0E94BOE2rZ4UcvPXwpq9w
27,UCibEhpu5HP45-w7Bq1ZIulw,UCibEhpu5HP45-w7Bq1ZIulw,8660000,https://www.youtube.com/channel/UCibEhpu5HP45-w7Bq1ZIulw
28,UCa-BlVDVdnEA6PTErhnZTdA,UCa-BlVDVdnEA6PTErhnZTdA,8290000,https://www.youtube.com/channel/UCa-BlVDVdnEA6PTErhnZTdA
29,UC-2g39iXCls5moGQN7vU-Sw,UC-2g39iXCls5moGQN7vU-Sw,8250000,https://www.youtube.com/channel/UC-2g39iXCls5moGQN7vU-Sw
30,UCCDNpLoRGH8R-N7FZ5R_qug,UCCDNpLoRGH8R-N7FZ5R_qug,7930000,https://www.youtube.com/channel/UCCDNpLoRGH8R-N7FZ5R_qug
31,UCKetFmtqdh-kn915crdf72A,UCKetFmtqdh-kn915crdf72A,7740000,https://www.youtube.com/channel/UCKetFmtqdh-kn915crdf72A
