Rank,Channel_Handle,Channel_ID,Subscribers,YouTube_Channel_URL
1,UCgQRN9EO5ksPZjs7EasIftQ,UCgQRN9EO5ksPZjs7EasIftQ,14100000,https://www.youtube.com/channel/UCgQRN9EO5ksPZjs7EasIftQ
2,UCrfFjZZ0_dCTPQm8ko3Y08A,UCrfFjZZ0_dCTPQm8ko3Y08A,12900000,https://www.youtube.com/channel/UCrfFjZZ0_dCTPQm8ko3Y08A
3,UC_F8DoJf9MZogEOU51TpTbQ,UC_F8DoJf9MZogEOU51TpTbQ,10400000,https://www.youtube.com/channel/UC_F8DoJf9MZogEOU51TpTbQ
4,UCPoGWDam0BC4nGe5aomgd2Q,UCPoGWDam0BC4nGe5aomgd2Q,9360000,https://www.youtube.com/channel/UCPoGWDam0BC4nGe5aomgd2Q
5,UC_hOlm5C3ttRFcGP5WL9sSw,UC_hOlm5C3ttRFcGP5WL9sSw,8820000,https://www.youtube.com/channel/UC_hOlm5C3ttRFcGP5WL9sSw
6,UCzbBDiwSF7hOeOzGqXxICzA,UCzbBDiwSF7hOeOzGqXxICzA,6790000,https://www.youtube.com/channel/UCzbBDiwSF7hOeOzGqXxICzA
7,UCX2kb6ORLImkfraxpn3lT3w,UCX2kb6ORLImkfraxpn3lT3w,4950000,https://www.youtube.com/channel/UCX2kb6ORLImkfraxpn3lT3w
8,UCClxZEJ70xeFGCpYQYn_QEA,UCClxZEJ70xeFGCpYQYn_QEA,4800000,https://www.youtube.com/channel/UCClxZEJ70xeFGCpYQYn_QEA
9,UCnnWtgqxmMPkNEqaarG050g,UCnnWtgqxmMPkNEqaarG050g,4290000,https://www.youtube.com/channel/UCnnWtgqxmMPkNEqaarG050g
10,UClY87IoUANFZtswyC9GeecQ,UClY87IoUANFZtswyC9GeecQ,3940000,https://www.youtube.com/channel/UClY87IoUANFZtswyC9GeecQ
11,vicesat,vicesat,3930000,https://www.youtube.com/@vicesat
12,UCNZMEiM-ZMYmEk2CG3mr1_Q,UCNZMEiM-ZMYmEk2CG3mr1_Q,3540000,https://www.youtube.com/channel/UCNZMEiM-ZMYmEk2CG3mr1_Q
13,UCBQItGOzOZ-FOMhFIKOgknA,UCBQItGOzOZ-FOMhFIKOgknA,3210000,https://www.youtube.com/channel/UCBQItGOzOZ-FOMhFIKOgknA
14,UCWI1AJmkMm_sbTX_Ps8gQAw,UCWI1AJmkMm_sbTX_Ps8gQAw,3150000,https://www.youtube.com/channel/UCWI1AJmkMm_sbTX_Ps8gQAw
15,UC0vDTIi5YP1IVT7gZo0afQA,UC0vDTIi5YP1IVT7gZo0afQA,3110000,https://www.youtube.com/channel/UC0vDTIi5YP1IVT7gZo0afQA
16,exurb1a,exurb1a,2880000,https://www.youtube.com/@exurb1a
17,UCODYbqqutRneop3muPGWhtQ,UCODYbqqutRneop3muPGWhtQ,2730000,https://www.youtube.com/channel/UCODYbqqutRneop3muPGWhtQ
18,UC1Sqwf6_UfBB_eNrOwcvacw,UC1Sqwf6_UfBB_eNrOwcvacw,2390000,https://www.youtube.com/channel/UC1Sqwf6_UfBB_eNrOwcvacw
19,UC1wIPlfXHO3AQ5M4HSvOYVg,UC1wIPlfXHO3AQ5M4HSvOYVg,2380000,https://www.youtube.com/channel/UC1wIPlfXHO3AQ5M4HSvOYVg
20,UC_znAZirr11Q5bPrdhKVLZQ,UC_znAZirr11Q5bPrdhKVLZQ,2330000,https://www.youtube.com/channel/UC_znAZirr11Q5bPrdhKVLZQ
